,date,Bruno Mars,Alphabet
0,2015-01-04,21,27
1,2015-01-11,29,30
2,2015-01-18,27,31
3,2015-01-25,26,26
4,2015-02-01,38,27
5,2015-02-08,30,29
6,2015-02-15,23,22
7,2015-02-22,23,31
8,2015-03-01,19,22
9,2015-03-08,22,24
10,2015-03-15,16,31
11,2015-03-22,20,21
12,2015-03-29,21,25
13,2015-04-05,14,23
14,2015-04-12,16,25
15,2015-04-19,15,23
16,2015-04-26,15,32
17,2015-05-03,15,25
18,2015-05-10,11,26
19,2015-05-17,12,28
20,2015-05-24,14,35
21,2015-05-31,12,20
22,2015-06-07,9,23
23,2015-06-14,13,20
24,2015-06-21,11,20
25,2015-06-28,14,22
26,2015-07-05,12,20
27,2015-07-12,10,14
28,2015-07-19,11,22
29,2015-07-26,5,21
30,2015-08-02,9,17
31,2015-08-09,15,44
32,2015-08-16,6,24
33,2015-08-23,6,20
34,2015-08-30,12,36
35,2015-09-06,12,43
36,2015-09-13,11,37
37,2015-09-20,10,39
38,2015-09-27,4,35
39,2015-10-04,8,38
40,2015-10-11,8,30
41,2015-10-18,6,37
42,2015-10-25,7,33
43,2015-11-01,5,33
44,2015-11-08,8,38
45,2015-11-15,6,29
46,2015-11-22,9,25
47,2015-11-29,4,29
48,2015-12-06,6,32
49,2015-12-13,6,32
50,2015-12-20,8,22
51,2015-12-27,4,18
52,2016-01-03,7,34
53,2016-01-10,8,21
54,2016-01-17,8,23
55,2016-01-24,11,30
56,2016-01-31,15,31
57,2016-02-07,83,31
58,2016-02-14,17,31
59,2016-02-21,13,30
60,2016-02-28,10,23
61,2016-03-06,6,29
62,2016-03-13,6,27
63,2016-03-20,8,23
64,2016-03-27,8,28
65,2016-04-03,9,28
66,2016-04-10,6,31
67,2016-04-17,8,27
68,2016-04-24,7,27
69,2016-05-01,6,22
70,2016-05-08,9,29
71,2016-05-15,9,29
72,2016-05-22,5,26
73,2016-05-29,8,23
74,2016-06-05,5,23
75,2016-06-12,5,19
76,2016-06-19,3,18
77,2016-06-26,7,22
78,2016-07-03,8,23
79,2016-07-10,7,22
80,2016-07-17,6,21
81,2016-07-24,7,18
82,2016-07-31,7,21
83,2016-08-07,5,17
84,2016-08-14,6,17
85,2016-08-21,5,26
86,2016-08-28,7,35
87,2016-09-04,7,31
88,2016-09-11,5,36
89,2016-09-18,8,36
90,2016-09-25,5,34
91,2016-10-02,15,31
92,2016-10-09,12,30
93,2016-10-16,22,32
94,2016-10-23,15,29
95,2016-10-30,15,29
96,2016-11-06,11,22
97,2016-11-13,26,27
98,2016-11-20,38,21
99,2016-11-27,15,28
100,2016-12-04,23,26
101,2016-12-11,44,22
102,2016-12-18,31,30
103,2016-12-25,24,20
104,2017-01-01,19,27
105,2017-01-08,18,25
106,2017-01-15,19,23
107,2017-01-22,16,27
108,2017-01-29,15,30
109,2017-02-05,21,33
110,2017-02-12,100,25
111,2017-02-19,25,34
112,2017-02-26,27,28
113,2017-03-05,31,25
114,2017-03-12,26,29
115,2017-03-19,27,27
116,2017-03-26,25,25
117,2017-04-02,27,24
118,2017-04-09,25,20
119,2017-04-16,20,22
120,2017-04-23,25,22
121,2017-04-30,22,29
122,2017-05-07,23,22
123,2017-05-14,27,22
124,2017-05-21,39,25
125,2017-05-28,30,26
126,2017-06-04,22,21
127,2017-06-11,26,22
128,2017-06-18,22,22
129,2017-06-25,39,20
130,2017-07-02,24,18
131,2017-07-09,21,18
132,2017-07-16,17,19
133,2017-07-23,22,19
134,2017-07-30,20,20
135,2017-08-06,23,20
136,2017-08-13,30,24
137,2017-08-20,18,19
138,2017-08-27,13,27
139,2017-09-03,9,31
140,2017-09-10,13,39
141,2017-09-17,15,33
142,2017-09-24,11,30
143,2017-10-01,13,30
144,2017-10-08,12,29
145,2017-10-15,11,37
146,2017-10-22,11,35
147,2017-10-29,10,35
148,2017-11-05,14,35
149,2017-11-12,8,28
150,2017-11-19,13,26
151,2017-11-26,26,26
152,2017-12-03,14,32
153,2017-12-10,14,28
154,2017-12-17,11,27
155,2017-12-24,15,25
156,2017-12-31,23,27
157,2018-01-07,19,30
158,2018-01-14,17,28
159,2018-01-21,26,34
160,2018-01-28,83,30
161,2018-02-04,30,36
162,2018-02-11,21,36
163,2018-02-18,19,30
164,2018-02-25,16,24
165,2018-03-04,16,25
166,2018-03-11,17,30
167,2018-03-18,18,28
168,2018-03-25,17,23
169,2018-04-01,11,30
170,2018-04-08,13,27
171,2018-04-15,13,26
172,2018-04-22,13,30
173,2018-04-29,11,25
174,2018-05-06,12,24
175,2018-05-13,11,22
176,2018-05-20,13,21
177,2018-05-27,12,29
178,2018-06-03,10,24
179,2018-06-10,12,24
180,2018-06-17,11,20
181,2018-06-24,10,21
182,2018-07-01,13,15
183,2018-07-08,12,25
184,2018-07-15,7,19
185,2018-07-22,9,24
186,2018-07-29,15,25
187,2018-08-05,9,24
188,2018-08-12,9,17
189,2018-08-19,11,24
190,2018-08-26,13,23
191,2018-09-02,10,27
192,2018-09-09,10,31
193,2018-09-16,13,35
194,2018-09-23,9,29
195,2018-09-30,12,32
196,2018-10-07,14,29
197,2018-10-14,9,27
198,2018-10-21,10,27
199,2018-10-28,11,34
200,2018-11-04,10,34
201,2018-11-11,10,36
202,2018-11-18,7,24
203,2018-11-25,8,31
204,2018-12-02,9,35
205,2018-12-09,7,27
206,2018-12-16,9,28
207,2018-12-23,10,22
208,2018-12-30,10,23
209,2019-01-06,5,30
210,2019-01-13,9,24
211,2019-01-20,9,22
212,2019-01-27,10,26
213,2019-02-03,12,33
214,2019-02-10,13,26
215,2019-02-17,13,28
216,2019-02-24,15,27
217,2019-03-03,15,34
218,2019-03-10,13,28
219,2019-03-17,11,25
220,2019-03-24,9,25
221,2019-03-31,8,25
222,2019-04-07,10,26
223,2019-04-14,9,25
224,2019-04-21,9,27
225,2019-04-28,6,31
226,2019-05-05,7,23
227,2019-05-12,5,26
228,2019-05-19,10,30
229,2019-05-26,6,23
230,2019-06-02,8,23
231,2019-06-09,7,16
232,2019-06-16,7,22
233,2019-06-23,9,16
234,2019-06-30,6,18
235,2019-07-07,4,17
236,2019-07-14,9,23
237,2019-07-21,6,21
238,2019-07-28,11,19
239,2019-08-04,8,18
240,2019-08-11,7,17
241,2019-08-18,5,21
242,2019-08-25,4,15
243,2019-09-01,6,30
244,2019-09-08,7,39
245,2019-09-15,5,28
246,2019-09-22,8,29
247,2019-09-29,8,26
248,2019-10-06,5,32
249,2019-10-13,5,29
250,2019-10-20,5,29
251,2019-10-27,8,38
252,2019-11-03,6,31
253,2019-11-10,7,31
254,2019-11-17,9,31
255,2019-11-24,6,31
256,2019-12-01,7,32
257,2019-12-08,5,26
258,2019-12-15,5,30
259,2019-12-22,7,21
260,2019-12-29,6,25
